gps_millis,gnss_sv_id,gnss_id,sv_id,x_sv_m,y_sv_m,z_sv_m,el_sv_deg,az_sv_deg
1303681500000.0,45207,LEO,STARLINK-45207,455254977692.89246,-2175186977736.1477,-1777111414492.8965,,
1303681500000.0,45212,LEO,STARLINK-45212,-1492805.5892414083,158273.0501597768,-1466600.551951673,,
1303681500000.0,45217,LEO,STARLINK-45217,1980613.8803167471,-4104672.7856098977,5219778.413926909,,
1303681500000.0,45222,LEO,STARLINK-45222,1524958.4313201732,-4786056.148784026,4812125.733026494,,
1303681500000.0,45223,LEO,STARLINK-45223,-710446.2559341358,-5285049.769020301,4422577.752728526,,
1303681500000.0,45225,LEO,STARLINK-45225,-4666037.5978373615,-4887257.770584253,1775939.7659182998,,
1303681500000.0,45227,LEO,STARLINK-45227,-522806.0064270001,-4333355.708869148,4949701.2117325505,,
1303681500000.0,45228,LEO,STARLINK-45228,2886381.0182030434,5445027.870685335,-3186334.244924051,,
1303681500000.0,45229,LEO,STARLINK-45229,-1300547.5536960235,-6155104.012376802,-2848681.8077272307,,
1303681500000.0,45230,LEO,STARLINK-45230,6358718.2005006755,1714069.0583629815,2177882.1906244527,,
1303681500000.0,45235,LEO,STARLINK-45235,-6037951.802929059,3288373.0253510308,-523661.66745001165,,
1303681500000.0,45237,LEO,STARLINK-45237,5222365.49277724,4499007.734311312,-779611.8757156126,,
1303681500000.0,45360,LEO,STARLINK-45360,26803742481.048656,-68828602896.21306,93812251921.20438,,
1303681500000.0,45361,LEO,STARLINK-45361,101951239593.82562,-60817403388.09453,102913430711.11403,,
1303681500000.0,45362,LEO,STARLINK-45362,1408447005658.3225,-4375808178678.2104,6090729346413.802,,
1303681500000.0,45366,LEO,STARLINK-45366,2721623.9055405967,6394031.738666893,671849.6940136321,,
1303681500000.0,45367,LEO,STARLINK-45367,-3288849.309249612,-2918814.9683666457,-4795444.6931786,,
1303681500000.0,45368,LEO,STARLINK-45368,2284813.9691013093,6347013.769482571,1782690.4501073945,,
1303681500000.0,45369,LEO,STARLINK-45369,1600314.661029723,-4672228.879642262,4930724.730170382,,
1303681500000.0,45370,LEO,STARLINK-45370,6367694.124362825,-2249681.519455562,-1078593.4101957467,,
1303681500000.0,45374,LEO,STARLINK-45374,4397609.2957784375,-608286.0193223229,5367753.73112406,,
1303681500000.0,45375,LEO,STARLINK-45375,4094103.113805607,-5391679.722556997,-1637593.9132039186,,
1303681500000.0,45376,LEO,STARLINK-45376,-4013719.8876576903,-3681759.5628011855,-4375396.672434524,,
1303681500000.0,45377,LEO,STARLINK-45377,-1151585741.831019,1184834741.7506537,-372748508.96447223,,
1303681500000.0,45379,LEO,STARLINK-45379,-39751568.19374874,-33559044.111680515,5627850.028233158,,
1303681500000.0,45383,LEO,STARLINK-45383,-5337496.230955425,-4329985.922012996,1263859.176434415,,
1303681500000.0,45384,LEO,STARLINK-45384,-3226935.2096798453,5793633.815841985,-2140316.581597354,,
1303681500000.0,45386,LEO,STARLINK-45386,2894136559.552348,-2915183267.7049932,-2039895992.963118,,
1303681500000.0,45387,LEO,STARLINK-45387,-480394779.1558806,195062120.8536551,551470245.1250073,,
1303681500000.0,45388,LEO,STARLINK-45388,-35956324102.71732,-18473172875.28078,-41832418507.35382,,
1303681500000.0,45389,LEO,STARLINK-45389,-97860800.65517938,1405969368.5089397,-1801667205.8428578,,
1303681500000.0,45390,LEO,STARLINK-45390,-577119.1197788747,-5270042.4182765065,4539916.072822266,,
1303681500000.0,45394,LEO,STARLINK-45394,-2.8517999239137654e+17,-4.0323644963092634e+17,-1.3458073005092854e+17,,
1303681500000.0,45395,LEO,STARLINK-45395,3143120.4758034283,-5876333.833366584,2027737.4714062293,,
1303681500000.0,45397,LEO,STARLINK-45397,-6034579.8778060265,-1595156.4101373665,-3034304.5568991415,,
1303681500000.0,45398,LEO,STARLINK-45398,9.059163094559748e+21,1.858442394255355e+21,9.304015784129775e+21,,
1303681500000.0,45399,LEO,STARLINK-45399,181934379.67108893,746725099.8230028,946223473.0653709,,
1303681500000.0,45404,LEO,STARLINK-45404,2082516.353455345,-5635360.832801462,3528190.0230655917,,
1303681500000.0,45405,LEO,STARLINK-45405,3757319.6876987447,-5753309.960597633,1098926.2450151965,,
1303681500000.0,45406,LEO,STARLINK-45406,-3021275.5002251184,2845016.3554175147,5507691.268168493,,
1303681500000.0,45408,LEO,STARLINK-45408,151763466.56111342,-37075862.70478206,-88623489.42660415,,
1303681500000.0,45412,LEO,STARLINK-45412,-127720.6456312661,-4387277.6348803155,-5384302.52756171,,
1303681500000.0,45413,LEO,STARLINK-45413,24528059.004482258,6757852.403334618,-29997731.31419672,,
1303681500000.0,45414,LEO,STARLINK-45414,3323544.2512071095,-6085357.846488235,603387.2846180054,,
1303681500000.0,45415,LEO,STARLINK-45415,-1629372.2244659213,5380927.222820155,4073107.6935212268,,
1303681500000.0,45416,LEO,STARLINK-45416,542047260.371433,-1295153249.2944062,340239495.7195386,,
1303681500000.0,45417,LEO,STARLINK-45417,839624245.1604702,-3092365721.615609,3392579033.976573,,
1303681500000.0,45419,LEO,STARLINK-45419,5363595.583635766,3339476.308654694,2972254.999785214,,
1303681800000.0,44751,LEO,STARLINK-44751,-4793222.696966104,229306.3960988413,5015177.604524762,,
1303681800000.0,44752,LEO,STARLINK-44752,4680855.535708945,4956276.489137381,958690.3840321156,,
1303681800000.0,44753,LEO,STARLINK-44753,4944243.495318845,3821236.209821243,3025224.3179624844,,
1303681800000.0,44758,LEO,STARLINK-44758,880106636.9180303,-1767257526.119258,-440499552.7893754,,
1303681800000.0,44759,LEO,STARLINK-44759,-2.71226839425945e+17,-3.439744697955993e+17,-4.95919611155161e+17,,
1303681800000.0,44761,LEO,STARLINK-44761,,,,,
1303681800000.0,44765,LEO,STARLINK-44765,2197292037.225025,-2545407784.70159,-266924827.14067474,,
1303681800000.0,44768,LEO,STARLINK-44768,-3108956.7466454366,-4987825.101601676,3526916.452200411,,
1303681800000.0,44771,LEO,STARLINK-44771,-6090844.517152283,3399855.0228474736,-153112.43815807364,,
1303681800000.0,44772,LEO,STARLINK-44772,-4068035.2349273474,3444354.6355437455,-4517298.128150252,,
1303681800000.0,44925,LEO,STARLINK-44925,-16982010.4468967,-17917100.007370763,-25999611.150713705,,
1303681800000.0,44927,LEO,STARLINK-44927,5461318.990130404,394807.94175430166,4227844.425908674,,
1303681800000.0,44930,LEO,STARLINK-44930,5453222.582482774,4102973.573405212,-1206762.0679370598,,
1303681800000.0,44933,LEO,STARLINK-44933,-24013803341.830112,18369243130.39795,-32670863541.497246,,
1303681800000.0,44940,LEO,STARLINK-44940,91274796.41704828,-95123104.64622222,-156548885.87964228,,
1303681800000.0,44941,LEO,STARLINK-44941,-2967955.1688087303,-5390535.266677881,3144254.866124383,,
1303681800000.0,44942,LEO,STARLINK-44942,-6084005851465382.0,1.2752313287238846e+16,-1061482537447419.6,,
1303681800000.0,44949,LEO,STARLINK-44949,1070591.636963746,4052362.4670162587,-5542323.545685226,,
1303681800000.0,44961,LEO,STARLINK-44961,-2923866.2690683673,3739896.6212491696,-5045507.615442481,,
1303681800000.0,44968,LEO,STARLINK-44968,-3082554.4330564174,-3731505.203675381,4990718.8167360155,,
1303681800000.0,44972,LEO,STARLINK-44972,-34951366973142.465,5516207293266.664,23621542582080.594,,
1303681800000.0,45044,LEO,STARLINK-45044,-1715018.70812158,-4990377.926371088,4495335.304185349,,
1303681800000.0,45047,LEO,STARLINK-45047,-4490518.0256122975,5286359.4651740175,-233288.16252231313,,
1303681800000.0,45048,LEO,STARLINK-45048,5403817.886255601,2463330.1199829406,-3375022.4017562033,,
1303681800000.0,45054,LEO,STARLINK-45054,-5483732.949237474,2541911.0145513588,3401027.689437383,,
1303681800000.0,45057,LEO,STARLINK-45057,1.5310716809606863e+18,-1.2945365876553462e+18,1.4742529782724682e+18,,
1303681800000.0,45060,LEO,STARLINK-45060,-4529118.100384928,-1208135.504343952,5140168.381511342,,
1303681800000.0,45061,LEO,STARLINK-45061,3917138.4519549003,3753911.549912062,4390014.663799019,,
1303681800000.0,45062,LEO,STARLINK-45062,-659422251039.526,-209303139367.75418,-537515026519.15375,,
1303681800000.0,45064,LEO,STARLINK-45064,5609207.428110991,-1992503.1144304366,489517.9481609117,,
1303681800000.0,45071,LEO,STARLINK-45071,878604.4775069935,4415662.62658982,-5266552.8143596435,,
1303681800000.0,45072,LEO,STARLINK-45072,4031712.1086524664,-2229296.7836775887,-5205195.203001815,,
1303681800000.0,45074,LEO,STARLINK-45074,-388494.00278248795,-6929733.056539215,313616.3338104136,,
1303681800000.0,45080,LEO,STARLINK-45080,-4184539.2081373082,-1064934.9552568912,5413172.0315835355,,
1303681800000.0,45081,LEO,STARLINK-45081,-3929528.3498191196,5552114.065519423,-1322971.1202621337,,
1303681800000.0,45083,LEO,STARLINK-45083,-3965013176415552.5,5871826006348935.0,3411166618734313.0,,
1303681800000.0,45087,LEO,STARLINK-45087,-3981147.2334477273,-1399461.4004897785,5493272.534976225,,
1303681800000.0,45088,LEO,STARLINK-45088,3171520.7467697095,-2870704.56490493,-5484368.617162749,,
1303681800000.0,45093,LEO,STARLINK-45093,2315244681535.2983,14660664808397.363,-7315602845524.561,,
1303681800000.0,45096,LEO,STARLINK-45096,1965414.7338343507,-5287480.105912334,3568352.632122729,,
1303681800000.0,45098,LEO,STARLINK-45098,-3030952.177692665,5656175.797179009,1997662.714599571,,
1303681800000.0,45100,LEO,STARLINK-45100,4539997.226084057,-1592404.2770321665,-4992286.041592947,,
1303681800000.0,45179,LEO,STARLINK-45179,1092152.6977993413,-3709096.3598888433,-2991269.0362526467,,
1303681800000.0,45183,LEO,STARLINK-45183,-970855.2722300051,-4655270.977247643,-5014197.690982634,,
1303681800000.0,45185,LEO,STARLINK-45185,1500013.8418416504,6434519.333054387,2075925.4023037446,,
1303681800000.0,45187,LEO,STARLINK-45187,145806.910326371,-4502627.680437694,5316319.310207332,,
1303681800000.0,45189,LEO,STARLINK-45189,25011.690207931635,6155095.434854261,3144797.785361547,,
1303681800000.0,45190,LEO,STARLINK-45190,933077327.9912767,-200926304.71877724,530592674.101697,,
1303681800000.0,45197,LEO,STARLINK-45197,2990583.8131098924,-3037062.156480745,5472025.536792942,,
1303681800000.0,45198,LEO,STARLINK-45198,-4903386.917143866,-74213.45365323569,-4916639.27582529,,
1303681800000.0,45201,LEO,STARLINK-45201,-1076221.0050857554,6384434.26070243,-2624315.021194743,,
1303681800000.0,45206,LEO,STARLINK-45206,-44201354.36743656,25921017.76110375,-31983428.509062026,,
1303681800000.0,45207,LEO,STARLINK-45207,929152921273.0774,2575934918822.5767,419103479762.35516,,
1303681800000.0,45212,LEO,STARLINK-45212,-1760405.1368244714,-1047850.5554327809,-454964.51158637734,,
1303681800000.0,45217,LEO,STARLINK-45217,3365569.1467439444,-2456717.715610667,5535257.27231226,,
1303681800000.0,45222,LEO,STARLINK-45222,3369177.0236647027,-4860072.456099851,3665971.273718959,,
1303681800000.0,45223,LEO,STARLINK-45223,1081314.3504823737,-4375262.155945736,5259112.643359506,,
1303681800000.0,45225,LEO,STARLINK-45225,-3857903.1935099494,-5827824.499335175,-4739.552796714663,,
1303681800000.0,45227,LEO,STARLINK-45227,1377652.8308817006,-5058129.7249125,4013880.528716483,,
1303681800000.0,45228,LEO,STARLINK-45228,1157984.8538874905,5172588.153850961,-4477807.503233661,,
1303681800000.0,45229,LEO,STARLINK-45229,-77959.90738882848,-6805575.162266487,-1162069.6669060849,,
1303681800000.0,45230,LEO,STARLINK-45230,6245265.812991545,2994458.336577583,419513.9215779417,,
1303681800000.0,45235,LEO,STARLINK-45235,-6196299.04385995,1996467.87106782,-2278122.5549505423,,
1303681800000.0,45237,LEO,STARLINK-45237,4023918.547775883,5066707.795433637,-2506493.8614073894,,
1303681800000.0,45360,LEO,STARLINK-45360,89253586072.51852,77994315924.93982,-10784041437.336065,,
1303681800000.0,45361,LEO,STARLINK-45361,-104542882678.1182,59436299860.96727,-98964841711.0773,,
1303681800000.0,45362,LEO,STARLINK-45362,-701972303684.6346,4568342413116.107,-6133879831504.2295,,
1303681800000.0,45366,LEO,STARLINK-45366,1556633.103702748,6713303.683861605,-1131570.684149112,,
1303681800000.0,45367,LEO,STARLINK-45367,-2402092.0177825,-4722271.508343052,-3776910.118451581,,
1303681800000.0,45368,LEO,STARLINK-45368,1164301.568932436,6881672.973500892,1243.863502382018,,
1303681800000.0,45369,LEO,STARLINK-45369,3476475.9761554445,-4678171.503804794,3840778.606550968,,
1303681800000.0,45370,LEO,STARLINK-45370,6187960.17834405,-877170.9551916192,-2780644.909547945,,
1303681800000.0,45374,LEO,STARLINK-45374,3923637.913203773,1500253.0047109511,5555627.92352954,,
1303681800000.0,45375,LEO,STARLINK-45375,5122582.047680632,-4714225.938956059,152737.44922208853,,
1303681800000.0,45376,LEO,STARLINK-45376,-3414764.9812239916,-5280862.1316578835,-3041849.505143705,,
1303681800000.0,45377,LEO,STARLINK-45377,-154683558.82922822,1443304229.6536734,877302058.7461752,,
1303681800000.0,45379,LEO,STARLINK-45379,-4872691.887484897,33265767.57721371,-40211324.10037409,,
1303681800000.0,45383,LEO,STARLINK-45383,-4059837.736306293,-4870600.788526819,2931383.5827353722,,
1303681800000.0,45384,LEO,STARLINK-45384,-3933592.3098513014,4428717.197967371,-3673269.395153616,,
1303681800000.0,45386,LEO,STARLINK-45386,-3007962040.0845804,2147109486.307238,2667631458.1914945,,
1303681800000.0,45387,LEO,STARLINK-45387,-374279642.896087,295606309.88288665,588053725.5451015,,
1303681800000.0,45388,LEO,STARLINK-45388,13530466387.363237,56516979214.322655,674157708.7528231,,
1303681800000.0,45389,LEO,STARLINK-45389,-2182888452.2778754,-713255528.8468858,-31013583.14778634,,
1303681800000.0,45390,LEO,STARLINK-45390,1208105.240690564,-4332005.585821167,5335301.566330245,,
1303681800000.0,45394,LEO,STARLINK-45394,-1.5559662194431456e+17,-4.147156238241335e+17,-2.7411012085951085e+17,,
1303681800000.0,45395,LEO,STARLINK-45395,3874926.7219674136,-4544556.191902429,3580257.5130428206,,
1303681800000.0,45397,LEO,STARLINK-45397,-4690897.745924029,-2665691.5347561203,-4367318.029099012,,
1303681800000.0,45398,LEO,STARLINK-45398,5.215011187274121e+21,6.375837687785027e+21,1.0944288494338515e+22,,
1303681800000.0,45399,LEO,STARLINK-45399,-556024766.3904788,-491606835.0600492,-967183820.5809888,,
1303681800000.0,45404,LEO,STARLINK-45404,3060472.356712638,-4106807.367960785,4719879.953603626,,
1303681800000.0,45405,LEO,STARLINK-45405,4442462.923953114,-4569262.136372281,2788725.274641147,,
1303681800000.0,45406,LEO,STARLINK-45406,-4418337.543201549,1207147.620426832,5156065.055432724,,
1303681800000.0,45408,LEO,STARLINK-45408,177240388.08379063,12118105.153776778,-26127872.313713886,,
1303681800000.0,45412,LEO,STARLINK-45412,1881100.401231949,-4790165.102985946,-4665918.935529983,,
1303681800000.0,45413,LEO,STARLINK-45413,-3469264.3609199803,-27706986.09717788,27922954.70423731,,
1303681800000.0,45414,LEO,STARLINK-45414,4143838.8927422613,-5073599.920343838,2344120.197216916,,
1303681800000.0,45415,LEO,STARLINK-45415,-3264413.1719619627,5529435.740703484,2645234.5186517187,,
1303681800000.0,45416,LEO,STARLINK-45416,-1060240846.7804637,438929486.6957758,887267795.1814343,,
1303681800000.0,45417,LEO,STARLINK-45417,-2944805564.673128,2976606922.057869,-2086667363.9534545,,
1303681800000.0,45419,LEO,STARLINK-45419,5008470.233760218,4688722.71164103,1309952.968262646,,
1303682100000.0,44751,LEO,STARLINK-44751,-5463935.68309434,-1565736.747813999,3986842.9219388985,,
1303682100000.0,44752,LEO,STARLINK-44752,3382305.9423712017,5365877.190677028,2672860.582802893,,
1303682100000.0,44753,LEO,STARLINK-44753,3289022.179962862,4282810.15027058,4359533.203476028,,
1303682100000.0,44758,LEO,STARLINK-44758,1289775493.438015,-599285511.1278355,-1437958117.9786522,,
1303682100000.0,44759,LEO,STARLINK-44759,-1.9748676962804278e+17,-3.66556861500994e+17,-5.184987083565965e+17,,
1303682100000.0,44761,LEO,STARLINK-44761,,,,,
1303682100000.0,44765,LEO,STARLINK-44765,2037055354.7547278,-2686117266.38636,-82878338.90985414,,
1303682100000.0,44768,LEO,STARLINK-44768,-2170935.2330988664,-6202525.596984366,1954535.5853298567,,
1303682100000.0,44771,LEO,STARLINK-44771,-6346125.762611189,2173370.4642293327,-1926163.0843786218,,
1303682100000.0,44772,LEO,STARLINK-44772,-5610152.659286332,2621768.0513020973,-3235258.6203231905,,
1303682100000.0,44925,LEO,STARLINK-44925,-5983314.447364663,21831241.387082785,27808567.0056511,,
1303682100000.0,44927,LEO,STARLINK-44927,5979622.3255531825,2002086.0808360088,2849565.479410503,,
1303682100000.0,44930,LEO,STARLINK-44930,4200558.004530624,4698479.792460917,-2886180.4296810348,,
1303682100000.0,44933,LEO,STARLINK-44933,-18214543014.97141,30851706933.151028,-26367540603.294567,,
1303682100000.0,44940,LEO,STARLINK-44940,-94928940.4975856,-161168646.58435765,44101752.87327757,,
1303682100000.0,44941,LEO,STARLINK-44941,-1234044.6777455623,-5142647.861869044,4443869.893577639,,
1303682100000.0,44942,LEO,STARLINK-44942,9797446161849362.0,-6947957357111660.0,8822966696798178.0,,
1303682100000.0,44949,LEO,STARLINK-44949,-1000407.6143964395,4563881.375538431,-5143749.288170551,,
1303682100000.0,44961,LEO,STARLINK-44961,-4726659.863905416,3052399.8761720574,-4041043.8227583156,,
1303682100000.0,44968,LEO,STARLINK-44968,-2065951.3269664124,-5341535.9925600095,3943581.132161028,,
1303682100000.0,44972,LEO,STARLINK-44972,-549963077099.2303,-26344219641890.812,-32615398765633.67,,
1303682100000.0,45044,LEO,STARLINK-45044,-378010.17884950666,-6133267.225631778,3212422.896659502,,
1303682100000.0,45047,LEO,STARLINK-45047,-5219559.469353817,4294887.441752513,1563208.4785013716,,
1303682100000.0,45048,LEO,STARLINK-45048,5269556.136283433,3959483.2216393743,-1768063.8788528023,,
1303682100000.0,45054,LEO,STARLINK-45054,-5101804.709272818,785565.4433529762,4628409.4994098535,,
1303682100000.0,45057,LEO,STARLINK-45057,-1.1458598891015903e+18,-1.2175699808031803e+18,1.8111299775657992e+18,,
1303682100000.0,45060,LEO,STARLINK-45060,-4567129.613464558,-3161169.8061355767,4190560.513205627,,
1303682100000.0,45061,LEO,STARLINK-45061,1968419.3476227215,4143619.944282644,5256910.080589369,,
1303682100000.0,45062,LEO,STARLINK-45062,-373329727101.139,376581363729.0893,-699307742055.2651,,
1303682100000.0,45064,LEO,STARLINK-45064,5766515.784009824,-685128.3364470814,-1406083.6813920587,,
1303682100000.0,45071,LEO,STARLINK-45071,-955273.1453897464,5236592.854009944,-4435004.679549694,,
1303682100000.0,45072,LEO,STARLINK-45072,4182377.302959529,-92752.09283637673,-5551930.11253613,,
1303682100000.0,45074,LEO,STARLINK-45074,821161.5835634541,-6739260.925608826,-1485185.8815204538,,
1303682100000.0,45080,LEO,STARLINK-45080,-3044175.605345562,-2916861.111031438,5492209.879312356,,
1303682100000.0,45081,LEO,STARLINK-45081,-4925053.872038527,4847771.0959913805,483165.6935569828,,
1303682100000.0,45083,LEO,STARLINK-45083,-6639115861102874.0,1464075871684448.8,-3606436971917660.0,,
1303682100000.0,45087,LEO,STARLINK-45087,-3381438.2391422214,-3427640.2282211278,4981048.34750827,,
1303682100000.0,45088,LEO,STARLINK-45088,4173436.413424694,-947194.128028919,-5483358.7825789265,,
1303682100000.0,45093,LEO,STARLINK-45093,6847933770559.066,-7601691845309.167,13068140797222.05,,
1303682100000.0,45096,LEO,STARLINK-45096,3546339.56871293,-5289674.687717037,2006466.7778363,,
1303682100000.0,45098,LEO,STARLINK-45098,-4245476.108437868,5209327.0684188325,200436.69540668977,,
1303682100000.0,45100,LEO,STARLINK-45100,4193287.2582173124,491814.7138422226,-5500163.314240942,,
1303682100000.0,45179,LEO,STARLINK-45179,2362048.357667597,-1914973.401322577,-3827963.3650160986,,
1303682100000.0,45183,LEO,STARLINK-45183,710518.2662022403,-5593137.597979826,-3995374.3165108864,,
1303682100000.0,45185,LEO,STARLINK-45185,317943.7978803129,6913586.725596154,308016.3191256545,,
1303682100000.0,45187,LEO,STARLINK-45187,2125028.068870996,-4872111.2111169,4507646.167459426,,
1303682100000.0,45189,LEO,STARLINK-45189,-1339430.1575911113,6614175.385867357,1505288.3288507052,,
1303682100000.0,45190,LEO,STARLINK-45190,-648753788.3517694,821793721.2242359,326789794.08871776,,
1303682100000.0,45197,LEO,STARLINK-45197,4109653.4229350854,-1172914.0054453833,5462658.070179004,,
1303682100000.0,45198,LEO,STARLINK-45198,-5485282.768386464,-1862598.855979852,-3828734.957586109,,
1303682100000.0,45201,LEO,STARLINK-45201,-2407752.633780785,6492302.475570552,-915825.0289635179,,
1303682100000.0,45206,LEO,STARLINK-45206,12714964.35864128,41109844.09737022,42206438.181747034,,
1303682100000.0,45207,LEO,STARLINK-45207,-1802463303656.0164,-1931418635645.5432,926866099570.487,,
1303682100000.0,45212,LEO,STARLINK-45212,-1002735.7832549317,-1632527.729387998,833564.9813768116,,
1303682100000.0,45217,LEO,STARLINK-45217,4469940.944385952,-602491.3723470207,5259134.418422105,,
1303682100000.0,45222,LEO,STARLINK-45222,4865769.546551123,-4496618.794928767,2132000.6340945777,,
1303682100000.0,45223,LEO,STARLINK-45223,2806460.4955574246,-3077409.0535981385,5532787.379489027,,
1303682100000.0,45225,LEO,STARLINK-45225,-2677878.106749938,-6206543.605691903,-1784955.889140338,,
1303682100000.0,45227,LEO,STARLINK-45227,3088670.232994495,-5238657.156919146,2580370.5382589437,,
1303682100000.0,45228,LEO,STARLINK-45228,-715177.4348665688,4431591.448620474,-5292161.412161884,,
1303682100000.0,45229,LEO,STARLINK-45229,1139389.9973455856,-6776668.586075585,650490.8261703515,,
1303682100000.0,45230,LEO,STARLINK-45230,5518608.43469289,3975505.8211078,-1383703.6788221113,,
1303682100000.0,45235,LEO,STARLINK-45235,-5747094.127606945,482616.74798987666,-3784984.6535274163,,
1303682100000.0,45237,LEO,STARLINK-45237,2413236.880244555,5158704.70974009,-3965823.0133365835,,
1303682100000.0,45360,LEO,STARLINK-45360,-76601264007.9399,26594620391.632034,-88435510119.62555,,
1303682100000.0,45361,LEO,STARLINK-45361,110277233533.28612,-58242045751.24688,95589055622.66084,,
1303682100000.0,45362,LEO,STARLINK-45362,-799441536266.0815,-4723059820091.883,5970429881270.896,,
1303682100000.0,45366,LEO,STARLINK-45366,229475.45861954414,6388391.613841388,-2816431.8547739973,,
1303682100000.0,45367,LEO,STARLINK-45367,-1272960.9794063726,-5962684.329588461,-2269854.0500365784,,
1303682100000.0,45368,LEO,STARLINK-45368,-68823.54556138138,6750202.948254283,-1780361.185509377,,
1303682100000.0,45369,LEO,STARLINK-45369,4999382.905013017,-4271319.3887751885,2348087.399066848,,
1303682100000.0,45370,LEO,STARLINK-45370,5386490.561612939,613868.7253793329,-4173100.7403244344,,
1303682100000.0,45374,LEO,STARLINK-45374,3129145.3868754245,3479779.0726363375,5158927.965100854,,
1303682100000.0,45375,LEO,STARLINK-45375,5652917.103049079,-3575909.323377748,1926892.4889301357,,
1303682100000.0,45376,LEO,STARLINK-45376,-2519813.299589405,-6364065.828758247,-1390145.8759233716,,
1303682100000.0,45377,LEO,STARLINK-45377,962420876.493922,369887677.72727245,1346294818.8506763,,
1303682100000.0,45379,LEO,STARLINK-45379,44596338.20047998,4724199.913758245,27005415.810298502,,
1303682100000.0,45383,LEO,STARLINK-45383,-2374360.033062547,-4969982.015807054,4292187.968409031,,
1303682100000.0,45384,LEO,STARLINK-45384,-4298499.093641371,2624332.108487393,-4819655.873279759,,
1303682100000.0,45386,LEO,STARLINK-45386,3034737804.6916885,-1308441196.2221003,-3178826359.136386,,
1303682100000.0,45387,LEO,STARLINK-45387,-251245234.72908086,381063821.0715761,604316490.6098478,,
1303682100000.0,45388,LEO,STARLINK-45388,24120655578.31878,-33015153340.607327,41874622000.572716,,
1303682100000.0,45389,LEO,STARLINK-45389,672185533.8593972,-1230827440.8018265,1828951214.1652262,,
1303682100000.0,45390,LEO,STARLINK-45390,2916967.2921788963,-3020074.209497091,5572143.158604404,,
1303682100000.0,45394,LEO,STARLINK-45394,-1.9749124354107795e+17,2.259765587804931e+17,3.9884830394483085e+17,,
1303682100000.0,45395,LEO,STARLINK-45395,4268724.524563691,-2761036.1568133812,4754859.622156656,,
1303682100000.0,45397,LEO,STARLINK-45397,-2893469.100829098,-3523194.0359207084,-5235449.723704482,,
1303682100000.0,45398,LEO,STARLINK-45398,-4.11419436761172e+20,-8.382227296829722e+21,-8.904393078624619e+21,,
1303682100000.0,45399,LEO,STARLINK-45399,832012640.9123349,176229110.46505007,870391415.7813516,,
1303682100000.0,45404,LEO,STARLINK-45404,3793740.315446833,-2186065.9479382187,5414346.163889381,,
1303682100000.0,45405,LEO,STARLINK-45405,4722124.096748073,-2925630.3920056336,4183089.3560754694,,
1303682100000.0,45406,LEO,STARLINK-45406,-5413128.736989661,-508322.2492303359,4245530.412851539,,
1303682100000.0,45408,LEO,STARLINK-45408,164535559.31618565,58268468.87001536,42307766.66227381,,
1303682100000.0,45412,LEO,STARLINK-45412,3683124.197413804,-4771350.483012542,-3452120.1557059516,,
1303682100000.0,45413,LEO,STARLINK-45413,-19877868.270307288,33158775.387590468,-8429210.322950713,,
1303682100000.0,45414,LEO,STARLINK-45414,4583636.255070499,-3555778.9868044904,3836568.9392678,,
1303682100000.0,45415,LEO,STARLINK-45415,-4559162.603095611,5157368.631027871,935700.6867310656,,
1303682100000.0,45416,LEO,STARLINK-45416,336615680.2667173,950492970.2179399,-1029746586.7868323,,
1303682100000.0,45417,LEO,STARLINK-45417,4215216359.4282207,-2017890997.7026076,111084156.6923081,,
1303682100000.0,45419,LEO,STARLINK-45419,4181203.5182318664,5576041.645685086,-489603.11430568004,,
1303682400000.0,44751,LEO,STARLINK-44751,-5631640.146061037,-3176920.8864053395,2534160.3564417562,,
1303682400000.0,44752,LEO,STARLINK-44752,1722453.5421454299,5256590.482785035,4094345.538442084,,
1303682400000.0,44753,LEO,STARLINK-44753,1297943.0133468858,4371176.750643373,5229510.5078415675,,
1303682400000.0,44758,LEO,STARLINK-44758,935256554.6735557,949557151.2326046,-1515852976.2440758,,
1303682400000.0,44759,LEO,STARLINK-44759,7.857296191410358e+16,4.1232607292026694e+17,5.574742039622758e+17,,
1303682400000.0,44761,LEO,STARLINK-44761,,,,,
1303682400000.0,44765,LEO,STARLINK-44765,1862097557.9387379,-2808372875.99588,102122059.88548519,,
1303682400000.0,44768,LEO,STARLINK-44768,-1032195.4299467601,-6777418.027095495,164770.26742658357,,
1303682400000.0,44771,LEO,STARLINK-44771,-5998512.479959067,718258.7325433345,-3497049.882675991,,
1303682400000.0,44772,LEO,STARLINK-44772,-6609870.095000363,1582306.0141319144,-1614632.246813047,,
1303682400000.0,44925,LEO,STARLINK-44925,26742395.76090295,-16913427.646078914,-17051091.017860904,,
1303682400000.0,44927,LEO,STARLINK-44927,5924391.96829342,3385286.3601934174,1164672.7948466376,,
1303682400000.0,44930,LEO,STARLINK-44930,2517835.280426774,4858751.9274567785,-4256684.001395379,,
1303682400000.0,44933,LEO,STARLINK-44933,-10000301411.853357,39779187179.506935,-17241437892.392906,,
1303682400000.0,44940,LEO,STARLINK-44940,-21012445.272259172,-291177811.5152959,-112331906.00861214,,
1303682400000.0,44941,LEO,STARLINK-44941,653394.0626289551,-4422505.4064023625,5263614.741896963,,
1303682400000.0,44942,LEO,STARLINK-44942,-9200450083986912.0,3981029238227493.0,-9693763512657598.0,,
